Blue,CloudMask,CloudMaskConfidence,FieldValue,Green,ImageDate,ImageName,Lake,MaxDepth,Method,NIR,Organization,Red,SWIR1,SWIR2,SampleDepth,SamplingDate,Sensor,StationID
1857,4,2,7.2,2055,7/26/2004,LE70380322004208,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1344,UTAHDWQ,1774,607,459,-9999,7/21/2004,LANDSAT/LE7_SR,4917310
1454,1,1,4.3,1946,7/18/2004,LT50380322004200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,387,UTAHDWQ,1361,41,50,-9999,7/21/2004,LANDSAT/LT5_SR,4917370
2388,4,3,4.3,2673,7/26/2004,LE70380322004208,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1615,UTAHDWQ,2306,764,623,-9999,7/21/2004,LANDSAT/LE7_SR,4917370
1273,1,1,3.8,1803,7/18/2004,LT50380322004200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,314,UTAHDWQ,1185,17,50,-9999,7/21/2004,LANDSAT/LT5_SR,4917390
1736,4,3,3.8,1907,7/26/2004,LE70380322004208,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1541,UTAHDWQ,1676,1104,1025,-9999,7/21/2004,LANDSAT/LE7_SR,4917390
1597,1,1,4.8,2049,7/18/2004,LT50380322004200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,466,UTAHDWQ,1448,44,51,-9999,7/21/2004,LANDSAT/LT5_SR,4917520
1822,4,2,4.8,2268,7/26/2004,LE70380322004208,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1150,UTAHDWQ,1981,787,646,-9999,7/21/2004,LANDSAT/LE7_SR,4917520
20000,4,3,5.9,7580,9/20/2004,LT50380322004264,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,7956,UTAHDWQ,7648,6593,5726,-9999,9/15/2004,LANDSAT/LT5_SR,4917390
3051,4,3,5.9,3380,9/12/2004,LE70380322004256,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2489,UTAHDWQ,3057,2035,1634,-9999,9/15/2004,LANDSAT/LE7_SR,4917390
20000,4,3,1.4,5404,6/3/2005,LT50380322005154,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,5633,UTAHDWQ,5309,3105,2511,-9999,6/2/2005,LANDSAT/LT5_SR,4917500
1349,1,1,1.4,1639,5/26/2005,LE70380322005146,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,206,UTAHDWQ,1012,50,52,-9999,6/2/2005,LANDSAT/LE7_SR,4917500
20000,4,0,1.4,5896,6/11/2005,LE70380322005162,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,6062,UTAHDWQ,20000,1973,1798,-9999,6/2/2005,LANDSAT/LE7_SR,4917500
20000,4,3,6.4,5334,6/3/2005,LT50380322005154,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,5598,UTAHDWQ,5171,2316,1871,-9999,6/2/2005,LANDSAT/LT5_SR,4917770
,,,6.4,,5/26/2005,LE70380322005146,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,6/2/2005,LANDSAT/LE7_SR,4917770
20000,4,0,6.4,20000,6/11/2005,LE70380322005162,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,7008,UTAHDWQ,20000,2453,2192,-9999,6/2/2005,LANDSAT/LE7_SR,4917770
20000,4,3,3.6,4431,6/3/2005,LT50380322005154,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,4617,UTAHDWQ,4324,2050,1672,-9999,6/2/2005,LANDSAT/LT5_SR,4917310
1293,1,1,3.6,1697,5/26/2005,LE70380322005146,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,294,UTAHDWQ,1250,42,49,-9999,6/2/2005,LANDSAT/LE7_SR,4917310
,,0,3.6,,6/11/2005,LE70380322005162,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,6/2/2005,LANDSAT/LE7_SR,4917310
3414,4,3,3.2,3538,6/3/2005,LT50380322005154,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,3397,UTAHDWQ,3405,1730,1431,-9999,6/2/2005,LANDSAT/LT5_SR,4917370
1102,1,1,3.2,1315,5/26/2005,LE70380322005146,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,173,UTAHDWQ,725,19,20,-9999,6/2/2005,LANDSAT/LE7_SR,4917370
5094,4,0,3.2,5025,6/11/2005,LE70380322005162,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,5113,UTAHDWQ,4891,1812,1568,-9999,6/2/2005,LANDSAT/LE7_SR,4917370
20000,4,3,0.9,3876,6/3/2005,LT50380322005154,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,3733,UTAHDWQ,3679,1776,1431,-9999,6/2/2005,LANDSAT/LT5_SR,4917390
1522,1,1,0.9,1866,5/26/2005,LE70380322005146,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,395,UTAHDWQ,1298,199,212,-9999,6/2/2005,LANDSAT/LE7_SR,4917390
,,0,0.9,,6/11/2005,LE70380322005162,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,6/2/2005,LANDSAT/LE7_SR,4917390
20000,4,3,6.8,3957,6/3/2005,LT50380322005154,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,4234,UTAHDWQ,3773,1995,1618,-9999,6/2/2005,LANDSAT/LT5_SR,4917520
1046,1,1,6.8,1314,5/26/2005,LE70380322005146,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,198,UTAHDWQ,838,-15,51,-9999,6/2/2005,LANDSAT/LE7_SR,4917520
4847,4,0,6.8,4819,6/11/2005,LE70380322005162,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,5218,UTAHDWQ,4798,1909,1732,-9999,6/2/2005,LANDSAT/LE7_SR,4917520
1500,1,1,2.8,1782,7/5/2005,LT50380322005186,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,378,UTAHDWQ,1183,43,50,-9999,7/7/2005,LANDSAT/LT5_SR,4917500
1508,1,1,2.8,1791,6/27/2005,LE70380322005178,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,310,UTAHDWQ,1213,145,84,-9999,7/7/2005,LANDSAT/LE7_SR,4917500
,,,2.8,,7/13/2005,LE70380322005194,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,7/7/2005,LANDSAT/LE7_SR,4917500
614,1,1,6,1030,7/5/2005,LT50380322005186,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,775,UTAHDWQ,703,193,183,-9999,7/7/2005,LANDSAT/LT5_SR,4917770
1046,1,1,6,1404,6/27/2005,LE70380322005178,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,265,UTAHDWQ,996,28,78,-9999,7/7/2005,LANDSAT/LE7_SR,4917770
635,1,1,6,1053,7/13/2005,LE70380322005194,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,220,UTAHDWQ,691,6,49,-9999,7/7/2005,LANDSAT/LE7_SR,4917770
1275,1,1,4.1,1646,7/5/2005,LT50380322005186,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,529,UTAHDWQ,1056,147,114,-9999,7/7/2005,LANDSAT/LT5_SR,4917310
1399,1,1,4.1,1776,6/27/2005,LE70380322005178,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,461,UTAHDWQ,1278,196,146,-9999,7/7/2005,LANDSAT/LE7_SR,4917310
797,1,1,4.1,1054,7/13/2005,LE70380322005194,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,148,UTAHDWQ,464,40,50,-9999,7/7/2005,LANDSAT/LE7_SR,4917310
1454,1,1,-9999,1792,7/5/2005,LT50380322005186,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,344,UTAHDWQ,1170,52,45,-9999,7/7/2005,LANDSAT/LT5_SR,4917370
1503,1,1,-9999,1835,6/27/2005,LE70380322005178,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,306,UTAHDWQ,1328,-3,11,-9999,7/7/2005,LANDSAT/LE7_SR,4917370
1072,1,1,-9999,1286,7/13/2005,LE70380322005194,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,127,UTAHDWQ,580,46,52,-9999,7/7/2005,LANDSAT/LE7_SR,4917370
1051,1,1,8.3,1356,7/5/2005,LT50380322005186,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,308,UTAHDWQ,817,52,78,-9999,7/7/2005,LANDSAT/LT5_SR,4917390
1207,1,1,8.3,1578,6/27/2005,LE70380322005178,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,489,UTAHDWQ,1175,225,211,-9999,7/7/2005,LANDSAT/LE7_SR,4917390
682,1,1,8.3,964,7/13/2005,LE70380322005194,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,140,UTAHDWQ,457,37,14,-9999,7/7/2005,LANDSAT/LE7_SR,4917390
1438,1,1,-9999,1823,7/5/2005,LT50380322005186,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,534,UTAHDWQ,1347,103,115,-9999,7/7/2005,LANDSAT/LT5_SR,4917520
1794,1,1,-9999,2179,6/27/2005,LE70380322005178,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,679,UTAHDWQ,1786,293,279,-9999,7/7/2005,LANDSAT/LE7_SR,4917520
843,1,1,-9999,1064,7/13/2005,LE70380322005194,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,168,UTAHDWQ,409,48,53,-9999,7/7/2005,LANDSAT/LE7_SR,4917520
770,1,1,21.4,1334,8/6/2005,LT50380322005218,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,489,UTAHDWQ,809,52,55,-9999,8/5/2005,LANDSAT/LT5_SR,4917310
2086,4,3,21.4,2221,7/29/2005,LE70380322005210,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2422,UTAHDWQ,2134,2250,1944,-9999,8/5/2005,LANDSAT/LE7_SR,4917310
868,1,1,21.4,1322,8/14/2005,LE70380322005226,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,526,UTAHDWQ,807,14,-15,-9999,8/5/2005,LANDSAT/LE7_SR,4917310
1271,1,1,23,1767,8/6/2005,LT50380322005218,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,521,UTAHDWQ,1306,122,126,-9999,8/5/2005,LANDSAT/LT5_SR,4917520
2666,4,3,23,2861,7/29/2005,LE70380322005210,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,3244,UTAHDWQ,2834,3156,2913,-9999,8/5/2005,LANDSAT/LE7_SR,4917520
936,1,1,23,1409,8/14/2005,LE70380322005226,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,497,UTAHDWQ,920,20,56,-9999,8/5/2005,LANDSAT/LE7_SR,4917520
3748,4,3,10,3856,9/23/2005,LT50380322005266,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,3941,UTAHDWQ,3777,2434,2134,-9999,9/28/2005,LANDSAT/LT5_SR,4917500
1256,1,1,10,1699,10/1/2005,LE70380322005274,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,239,UTAHDWQ,1176,26,27,-9999,9/28/2005,LANDSAT/LE7_SR,4917500
2441,4,3,19.1,2732,9/23/2005,LT50380322005266,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2397,UTAHDWQ,2430,1365,1143,-9999,9/28/2005,LANDSAT/LT5_SR,4917310
1181,1,1,19.1,1635,10/1/2005,LE70380322005274,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,411,UTAHDWQ,1270,21,24,-9999,9/28/2005,LANDSAT/LE7_SR,4917310
2835,4,3,14.9,2974,9/23/2005,LT50380322005266,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2763,UTAHDWQ,2825,1584,1308,-9999,9/28/2005,LANDSAT/LT5_SR,4917370
1483,1,1,14.9,1884,10/1/2005,LE70380322005274,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,458,UTAHDWQ,1557,21,24,-9999,9/28/2005,LANDSAT/LE7_SR,4917370
2063,4,3,14.5,2246,9/23/2005,LT50380322005266,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2112,UTAHDWQ,2066,1200,1019,-9999,9/28/2005,LANDSAT/LT5_SR,4917390
922,1,1,14.5,1381,10/1/2005,LE70380322005274,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,371,UTAHDWQ,1048,66,-57,-9999,9/28/2005,LANDSAT/LE7_SR,4917390
1823,2,2,19.1,2083,9/23/2005,LT50380322005266,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1622,UTAHDWQ,1967,843,689,-9999,9/28/2005,LANDSAT/LT5_SR,4917520
1450,1,1,19.1,1848,10/1/2005,LE70380322005274,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,414,UTAHDWQ,1461,22,25,-9999,9/28/2005,LANDSAT/LE7_SR,4917520
1380,1,1,0.9,1744,5/21/2006,LT50380322006141,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,346,UTAHDWQ,1111,136,151,-9999,5/18/2006,LANDSAT/LT5_SR,4917500
1881,4,3,0.9,2116,5/13/2006,LE70380322006133,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,888,UTAHDWQ,1442,503,402,-9999,5/18/2006,LANDSAT/LE7_SR,4917500
399,1,1,2.7,792,5/21/2006,LT50380322006141,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,239,UTAHDWQ,526,45,49,-9999,5/18/2006,LANDSAT/LT5_SR,4917770
1065,4,3,2.7,1247,5/13/2006,LE70380322006133,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1068,UTAHDWQ,1040,539,402,-9999,5/18/2006,LANDSAT/LE7_SR,4917770
1262,1,1,6.6,1704,5/21/2006,LT50380322006141,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,490,UTAHDWQ,1249,251,251,-9999,5/18/2006,LANDSAT/LT5_SR,4917310
1504,4,2,6.6,1638,5/13/2006,LE70380322006133,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1154,UTAHDWQ,1215,611,517,-9999,5/18/2006,LANDSAT/LE7_SR,4917310
1292,1,1,1.8,1606,5/21/2006,LT50380322006141,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,417,UTAHDWQ,1057,227,250,-9999,5/18/2006,LANDSAT/LT5_SR,4917370
1316,1,1,1.8,1580,5/13/2006,LE70380322006133,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,209,UTAHDWQ,859,50,30,-9999,5/18/2006,LANDSAT/LE7_SR,4917370
814,1,1,2.9,1241,5/21/2006,LT50380322006141,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,223,UTAHDWQ,789,52,52,-9999,5/18/2006,LANDSAT/LT5_SR,4917390
1032,1,1,2.9,1292,5/13/2006,LE70380322006133,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,427,UTAHDWQ,898,246,238,-9999,5/18/2006,LANDSAT/LE7_SR,4917390
1643,1,1,0.9,2016,5/21/2006,LT50380322006141,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,607,UTAHDWQ,1494,266,283,-9999,5/18/2006,LANDSAT/LT5_SR,4917520
1190,1,1,0.9,1361,5/13/2006,LE70380322006133,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,571,UTAHDWQ,865,299,263,-9999,5/18/2006,LANDSAT/LE7_SR,4917520
1413,1,1,1.2,1788,6/22/2006,LT50380322006173,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,548,UTAHDWQ,1266,313,248,-9999,6/29/2006,LANDSAT/LT5_SR,4917500
2754,4,3,1.2,2961,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2575,UTAHDWQ,2679,1676,1393,-9999,6/29/2006,LANDSAT/LT5_SR,4917500
1224,1,1,1.2,1492,6/30/2006,LE70380322006181,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,297,UTAHDWQ,860,138,117,-9999,6/29/2006,LANDSAT/LE7_SR,4917500
755,1,1,1.8,1197,6/22/2006,LT50380322006173,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,386,UTAHDWQ,891,96,85,-9999,6/29/2006,LANDSAT/LT5_SR,4917770
1927,4,3,1.8,2077,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1987,UTAHDWQ,1846,1193,981,-9999,6/29/2006,LANDSAT/LT5_SR,4917770
,,,1.8,,6/30/2006,LE70380322006181,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,6/29/2006,LANDSAT/LE7_SR,4917770
1034,1,1,3.1,1492,6/22/2006,LT50380322006173,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,320,UTAHDWQ,1050,31,52,-9999,6/29/2006,LANDSAT/LT5_SR,4917310
1478,4,3,3.1,1798,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1322,UTAHDWQ,1451,893,739,-9999,6/29/2006,LANDSAT/LT5_SR,4917310
983,1,1,3.1,1320,6/30/2006,LE70380322006181,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,219,UTAHDWQ,807,38,15,-9999,6/29/2006,LANDSAT/LE7_SR,4917310
1309,1,1,3.6,1688,6/22/2006,LT50380322006173,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,349,UTAHDWQ,1156,51,150,-9999,6/29/2006,LANDSAT/LT5_SR,4917370
1958,4,2,3.6,2246,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1286,UTAHDWQ,1817,710,566,-9999,6/29/2006,LANDSAT/LT5_SR,4917370
1243,1,1,3.6,1546,6/30/2006,LE70380322006181,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,294,UTAHDWQ,1033,38,15,-9999,6/29/2006,LANDSAT/LE7_SR,4917370
983,1,1,5.2,1360,6/22/2006,LT50380322006173,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,253,UTAHDWQ,834,30,52,-9999,6/29/2006,LANDSAT/LT5_SR,4917520
2298,4,3,5.2,2655,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2645,UTAHDWQ,2375,2480,2288,-9999,6/29/2006,LANDSAT/LT5_SR,4917520
1214,1,1,5.2,1460,6/30/2006,LE70380322006181,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,174,UTAHDWQ,828,35,14,-9999,6/29/2006,LANDSAT/LE7_SR,4917520
2754,4,3,6.8,2961,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2575,UTAHDWQ,2679,1676,1393,-9999,7/13/2006,LANDSAT/LT5_SR,4917500
2976,4,3,6.8,3173,7/16/2006,LE70380322006197,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2873,UTAHDWQ,2885,3159,2774,-9999,7/13/2006,LANDSAT/LE7_SR,4917500
1927,4,3,14,2077,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1987,UTAHDWQ,1846,1193,981,-9999,7/13/2006,LANDSAT/LT5_SR,4917770
874,1,1,14,1310,7/16/2006,LE70380322006197,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,541,UTAHDWQ,1013,196,149,-9999,7/13/2006,LANDSAT/LE7_SR,4917770
1478,4,3,5.2,1798,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1322,UTAHDWQ,1451,893,739,-9999,7/13/2006,LANDSAT/LT5_SR,4917310
1028,1,1,5.2,1226,7/16/2006,LE70380322006197,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,247,UTAHDWQ,632,67,47,-9999,7/13/2006,LANDSAT/LE7_SR,4917310
1958,4,2,2.4,2246,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1286,UTAHDWQ,1817,710,566,-9999,7/13/2006,LANDSAT/LT5_SR,4917370
1485,2,1,2.4,1781,7/16/2006,LE70380322006197,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,313,UTAHDWQ,1094,29,80,-9999,7/13/2006,LANDSAT/LE7_SR,4917370
1924,4,1,9.9,2246,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1252,UTAHDWQ,1788,663,566,-9999,7/13/2006,LANDSAT/LT5_SR,4917390
1130,4,1,9.9,1459,7/16/2006,LE70380322006197,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,431,UTAHDWQ,859,300,321,-9999,7/13/2006,LANDSAT/LE7_SR,4917390
2298,4,3,10.8,2655,7/8/2006,LT50380322006189,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,2645,UTAHDWQ,2375,2480,2288,-9999,7/13/2006,LANDSAT/LT5_SR,4917520
1458,1,1,10.8,1811,7/16/2006,LE70380322006197,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,352,UTAHDWQ,1198,29,-21,-9999,7/13/2006,LANDSAT/LE7_SR,4917520
881,1,1,97.2,1275,9/10/2006,LT50380322006253,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,594,UTAHDWQ,890,67,63,-9999,9/12/2006,LANDSAT/LT5_SR,4917500
789,1,1,97.2,1160,9/2/2006,LE70380322006245,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,340,UTAHDWQ,826,47,18,-9999,9/12/2006,LANDSAT/LE7_SR,4917500
853,1,1,97.2,1105,9/18/2006,LE70380322006261,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,693,UTAHDWQ,851,61,24,-9999,9/12/2006,LANDSAT/LE7_SR,4917500
802,1,1,51,1145,9/10/2006,LT50380322006253,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,415,UTAHDWQ,971,29,58,-9999,9/12/2006,LANDSAT/LT5_SR,4917770
460,1,1,51,806,9/2/2006,LE70380322006245,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,510,UTAHDWQ,543,48,18,-9999,9/12/2006,LANDSAT/LE7_SR,4917770
534,1,1,51,922,9/18/2006,LE70380322006261,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,417,UTAHDWQ,686,14,20,-9999,9/12/2006,LANDSAT/LE7_SR,4917770
711,1,1,5.8,1142,9/10/2006,LT50380322006253,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,692,UTAHDWQ,836,26,18,-9999,9/12/2006,LANDSAT/LT5_SR,4917370
868,1,1,5.8,1102,9/2/2006,LE70380322006245,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,317,UTAHDWQ,809,18,22,-9999,9/12/2006,LANDSAT/LE7_SR,4917370
1012,1,1,5.8,1438,9/18/2006,LE70380322006261,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,547,UTAHDWQ,1141,12,-19,-9999,9/12/2006,LANDSAT/LE7_SR,4917370
617,1,1,119.7,901,9/10/2006,LT50380322006253,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,495,UTAHDWQ,578,28,19,-9999,9/12/2006,LANDSAT/LT5_SR,4917390
732,1,1,119.7,1032,9/2/2006,LE70380322006245,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,427,UTAHDWQ,658,49,19,-9999,9/12/2006,LANDSAT/LE7_SR,4917390
920,,,119.7,1300,9/18/2006,LE70380322006261,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,417,UTAHDWQ,1051,14,60,-9999,9/12/2006,LANDSAT/LE7_SR,4917390
507,0,1,87.7,857,9/10/2006,LT50380322006253,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,693,UTAHDWQ,573,27,58,-9999,9/12/2006,LANDSAT/LT5_SR,4917520
1040,1,1,87.7,1352,9/2/2006,LE70380322006245,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,398,UTAHDWQ,1059,90,-14,-9999,9/12/2006,LANDSAT/LE7_SR,4917520
1170,1,1,87.7,1576,9/18/2006,LE70380322006261,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,453,UTAHDWQ,1415,10,18,-9999,9/12/2006,LANDSAT/LE7_SR,4917520
1725,1,1,6.8,2134,6/25/2007,LT50380322007176,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1067,UTAHDWQ,1943,331,313,-9999,6/20/2007,LANDSAT/LT5_SR,4917500
1853,1,1,6.8,2265,6/17/2007,LE70380322007168,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1088,UTAHDWQ,2194,359,279,-9999,6/20/2007,LANDSAT/LE7_SR,4917500
1458,0,1,5.2,1911,6/25/2007,LT50380322007176,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1163,UTAHDWQ,1761,504,444,-9999,6/20/2007,LANDSAT/LT5_SR,4917770
1462,0,1,5.2,1849,6/17/2007,LE70380322007168,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1161,UTAHDWQ,1874,423,380,-9999,6/20/2007,LANDSAT/LE7_SR,4917770
1543,1,1,14.9,2039,6/25/2007,LT50380322007176,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,998,UTAHDWQ,1812,374,345,-9999,6/20/2007,LANDSAT/LT5_SR,4917310
1724,0,1,14.9,2097,6/17/2007,LE70380322007168,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1309,UTAHDWQ,2092,425,380,-9999,6/20/2007,LANDSAT/LE7_SR,4917310
1543,0,1,10.8,1947,6/25/2007,LT50380322007176,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1296,UTAHDWQ,1873,437,412,-9999,6/20/2007,LANDSAT/LT5_SR,4917370
1862,0,1,10.8,2287,6/17/2007,LE70380322007168,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1421,UTAHDWQ,2339,386,414,-9999,6/20/2007,LANDSAT/LE7_SR,4917370
1577,0,1,9.6,2049,6/25/2007,LT50380322007176,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1095,UTAHDWQ,1845,459,412,-9999,6/20/2007,LANDSAT/LT5_SR,4917390
1779,0,1,9.6,2132,6/17/2007,LE70380322007168,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1161,UTAHDWQ,2074,389,380,-9999,6/20/2007,LANDSAT/LE7_SR,4917390
1643,0,1,10.8,2105,6/25/2007,LT50380322007176,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1296,UTAHDWQ,1973,396,378,-9999,6/20/2007,LANDSAT/LT5_SR,4917520
1757,0,1,10.8,2119,6/17/2007,LE70380322007168,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1346,UTAHDWQ,2190,352,380,-9999,6/20/2007,LANDSAT/LE7_SR,4917520
1991,4,3,7.5,2231,7/11/2007,LT50380322007192,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1833,UTAHDWQ,1855,1054,893,-9999,7/10/2007,LANDSAT/LT5_SR,4917500
1139,1,1,7.5,1618,7/3/2007,LE70380322007184,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,282,UTAHDWQ,1066,51,20,-9999,7/10/2007,LANDSAT/LE7_SR,4917500
1246,1,1,7.5,1712,7/19/2007,LE70380322007200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,471,UTAHDWQ,1263,117,88,-9999,7/10/2007,LANDSAT/LE7_SR,4917500
1579,4,3,195.3,1803,7/11/2007,LT50380322007192,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1909,UTAHDWQ,1445,765,606,-9999,7/10/2007,LANDSAT/LT5_SR,4917770
