Date,Value,StationID,Organization,Latitude,Longitude,Lake,SampleDepth_m,Units,MaxDepth_m,Variable,Method
5/31/2007,0.8,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/19/2007,150,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/20/2007,6.8,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
6/20/2007,5.2,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
6/20/2007,14.9,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
6/20/2007,10.8,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
6/20/2007,9.6,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
6/20/2007,10.8,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
6/26/2007,6.8,2565,USGS,41.11222222,-112.6405556,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/26/2007,4.4,2267,USGS,41.18777778,-112.4122222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/27/2007,10.6,3510,USGS,40.89888889,-112.3488889,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
6/28/2007,7,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/10/2007,7.5,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/10/2007,195.3,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/10/2007,9.5,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/10/2007,42.4,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/10/2007,17.4,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/10/2007,5.7,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/17/2007,103,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
8/16/2007,32.1,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/16/2007,108.4,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/16/2007,15.9,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/16/2007,92.4,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/16/2007,70.5,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/13/2007,10.8,4982000,UTAHDWQ,40.8308333,-112.2572222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/13/2007,8.1,4982080,UTAHDWQ,40.9986111,-112.4472222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/13/2007,6.3,4982130,UTAHDWQ,41.140213,-112.443289,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/13/2007,8.5,4982450,UTAHDWQ,41.0569444,-112.4019444,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/13/2007,4.9,4982500,UTAHDWQ,41.161046,-112.72136,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/27/2007,39,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/27/2007,23.7,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/27/2007,65.7,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/27/2007,20,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/27/2007,57.5,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/23/2008,37.6,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
7/23/2008,155.7,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
7/23/2008,31.2,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
7/23/2008,20.8,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
7/23/2008,15,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
7/23/2008,140.1,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
7/23/2008,39.8,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
8/4/2008,22.6,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
8/4/2008,80.5,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
8/4/2008,75.6,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
8/4/2008,77.8,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
8/4/2008,70.3,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
8/4/2008,109.7,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
8/4/2008,51.8,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,25.7,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,112,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,31.5,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,24.6,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,20.3,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,32.4,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,139.6,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
9/17/2008,17.5,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Water Grab Sampling
11/18/2008,13.9,4982000,UTAHDWQ,40.8308333,-112.2572222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/18/2008,7.7,4982080,UTAHDWQ,40.9986111,-112.4472222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/18/2008,11.2,4982130,UTAHDWQ,41.140213,-112.443289,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/18/2008,11.7,4982450,UTAHDWQ,41.0569444,-112.4019444,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
11/18/2008,3.8,4982500,UTAHDWQ,41.161046,-112.72136,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
6/22/2009,5,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/22/2009,5,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/22/2009,5.2,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/22/2009,6.3,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/22/2009,8.6,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/22/2009,11.1,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/22/2009,15.4,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/22/2009,45,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,7,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,8.9,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,10.9,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,13.1,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,14.8,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,15.4,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,17.5,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/6/2009,113.4,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,22.5,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,35,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,35.5,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,37.2,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,57.9,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,104.6,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,131.3,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/3/2009,140.2,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,4.1,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,5,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,6.3,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,9.3,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,20.8,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,30.5,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,47.7,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/17/2009,127.1,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,5.2,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,5.7,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,15.7,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,16.4,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,32.1,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,52.6,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,65.1,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/7/2009,96,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
12/18/2009,54.7,4982000,UTAHDWQ,40.8308333,-112.2572222,Gilbert,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
12/18/2009,50.3,4982080,UTAHDWQ,40.9986111,-112.4472222,Gilbert,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
12/18/2009,50,4982130,UTAHDWQ,41.140213,-112.443289,Gilbert,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
12/18/2009,13.9,4982450,UTAHDWQ,41.0569444,-112.4019444,Gilbert,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,2.2,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,3.2,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,3.6,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,11.5,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,6.1,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,2.3,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,7.5,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/14/2010,11.5,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,10,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,8.2,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,6.6,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,86.3,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,9.1,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,14.1,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,15.7,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/15/2010,7.7,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/19/2010,30.2,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/19/2010,23.3,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/19/2010,37.6,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/19/2010,61.4,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/19/2010,11.7,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/19/2010,185.5,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/23/2010,19.1,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/23/2010,14.2,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
7/28/2011,1.41,4.11E+14,USGS,41.1102147,-112.4519024,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/28/2011,1.03,2820,USGS,41.05638889,-112.5052778,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/28/2011,1.29,2565,USGS,41.11222222,-112.6405556,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/28/2011,0.77,2267,USGS,41.18777778,-112.4122222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/29/2011,1.57,3510,USGS,40.89888889,-112.3488889,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/29/2011,33.6,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/29/2011,1.08,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
7/30/2011,1.52,4069,USGS,40.76861111,-112.3272222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
8/22/2011,140.8,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/22/2011,23.2,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/22/2011,60.9,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/22/2011,120,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/22/2011,17.1,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/22/2011,51.8,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/22/2011,146.2,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
8/22/2011,22.7,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,14.5,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,37,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,77.6,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,16.3,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,11.5,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,35.2,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,17,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
9/22/2011,5.5,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,61.8,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,19.8,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,52.6,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,57.1,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,127.2,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,26,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,45.7,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/12/2011,41.2,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
10/27/2011,51.8,2963,USGS,41.03138889,-112.1397222,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/27/2011,98.5,4.10E+14,USGS,41.0401,-112.1642,Farmington,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/27/2011,72.5,4.10E+14,USGS,41.0668864,-112.2307802,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/27/2011,0.83,2767,USGS,41.07277778,-112.3333333,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/27/2011,1.48,2267,USGS,41.18777778,-112.4122222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/28/2011,2.34,4.11E+14,USGS,41.1102147,-112.4519024,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/28/2011,6.24,2820,USGS,41.05638889,-112.5052778,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/28/2011,2.9,2565,USGS,41.11222222,-112.6405556,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2011,0.78,4069,USGS,40.76861111,-112.3272222,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
10/31/2011,1.24,3510,USGS,40.89888889,-112.3488889,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
5/31/2012,-9999,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
5/31/2012,-9999,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
5/31/2012,-9999,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
5/31/2012,31.7,4917450,UTAHDWQ,40.189139,-111.699931,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
5/31/2012,-9999,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
5/31/2012,-9999,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
5/31/2012,-9999,4917600,UTAHDWQ,40.060235,-111.874384,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
5/31/2012,-9999,4917770,UTAHDWQ,40.188567,-111.731314,Utah,-9999,ug/l,-9999,Chlorophyll,Chlorophyll-A (Colorimet)
6/11/2012,0.51,4.11E+14,USGS,41.1102147,-112.4519024,Gilbert,0.2,ug/l,-9999,Chlorophyll,Welschmeyer Fluorometric Method
